authors_1_firstName,authors_1_id,authors_1_lastName,authors_1_middleName,authors_1_url,authors_2_firstName,authors_2_id,authors_2_lastName,authors_2_middleName,authors_2_url,authors_3_firstName,authors_3_id,authors_3_lastName,authors_3_middleName,authors_3_url,authors_4_firstName,authors_4_id,authors_4_lastName,authors_4_middleName,authors_4_url,bestseller,binding,category_id,category_slug,category_title,category_url,code,description,discount,exclusive,id,inSubscription,isBook,isBookmarks,new,oldPrice,originalPicture,pages,picture,preOrderDate,price,publisher_id,publisher_slug,publisher_title,rating_count,rating_votes,recommended,sale,saleSoon,startSale,startSaleDesc,status,title,url,yearPublishing
Глен,570341,Кук,,kuk-glen,,,,,,,,,,,,,,,,False,,110008,nauchnaya-fantastika,Научная фантастика,nauchnaya-fantastika,2868882,"С каждым годом в мире разумных волков-метов все суровее холода. Долгие зимы и затяжные снегопады пробуждают древний страх в стае Дегнанов — страх перед вторжением свирепых кочевников, нападением загадочных ведьм-силт и приходом граукена — поры, когда разум уступает инстинкту и меты пожирают друг друга. 
Юная Марика полна отчаяния, поскольку всем этим угрозам не способны противостоять ни ее семья, ни вся стая. Но в ней самой пробуждается сила, равной которой нет в целом мире, легендарная способность, которая может не только спасти мир, но и открыть Марике дорогу к самим звездам… 
Знаменитая трилогия публикуется на русском в новом переводе, а рассказ «Темная война», примыкающий к ней, выходит на русском впервые!",19,False,2868882,False,True,False,False,1019,https://content.img-gorod.ru/nomenclature/28/688/2868882.jpg,,/nomenclature/28/688/2868882.jpg,,823,116515,azbuka,Азбука,4.52,56,False,False,False,,,canBuy,Темная война ,https://www.chitai-gorod.ru/product/temnaya-voyna-2868882,2021
Кит,424429,Ричардс,,richards-kit,,,,,,,,,,,,,,,,False,,110369,finansy-kredit-investicii,Финансы. Кредит. Инвестиции,finansy-kredit-investicii,2851121,"Если вы хотите стать успешным инвестором, вы должны знать в лицо своих внутренних врагов: сомнение, панику, страх, нетерпение, желание копировать других, жадность, гнев. Не сумев справиться или договориться с ними, вы обязательно проиграете и потеряете деньги. Эмоции заложены в нас природой, но человек отличается от животного тем, что умеет их обуздать. Опытный инвестиционный консультант и блестящий визуализатор Карл Ричардс помогает найти ответы на важные вопросы: как не терять самообладания; как правильно распределять активы и энергию — где сэкономить, а куда вложить как можно больше. Из его книги вы узнаете, как избегать ловушек, поджидающих новичков и профессионалов; осознаете, достижима ли желаемая цель; сможете улучшить и упростить свои отношения с финансами. Большинство советов автор иллюстрирует набросками «на салфетках». Эти простые, понятные и прекрасно запоминающиеся схемки отлично помогают усвоить сложные финансовые концепции — недаром они снискали их автору любовь сотен тысяч читателей его книг, блога и еженедельной колонки Sketch Guy в The New York Times.",20,False,2851121,False,True,False,False,1039,https://content.img-gorod.ru/nomenclature/28/511/2851121.jpg,,/nomenclature/28/511/2851121.jpg,,828,117256,alpina-pablisher,Альпина Паблишер,3.98,48,False,False,False,,,canBuy,Психология инвестирования: Как перестать делать глупости со своими деньгами,https://www.chitai-gorod.ru/product/psihologiya-investirovaniya-kak-perestat-delat-gluposti-so-svoimi-dengami-2851121,2021
Цугуми,567446,Ооба,,ooba-cugumi,Такэси,574595,Обата,,obata-takesi,,,,,,,,,,,False,,110064,manga,Манга,manga,2614595,"В выпуск 4 входят книги 7 и 8.

А вот и судьбоносное совещание! Какие сериалы отменят, какие продлят? Сюдзин и Сайко оказываются перед непростым выбором. Редактор настойчиво советует переключиться на комедийную мангу. Сайко и Сюдзин сомневаются в правильности такой смены направления, но все же решают написать юмористический сингл,, прежде чем решится на новый сериал. Для начала нужно заслужить одобрение читателей! 
.Не все гладко у наших героев и на личном фронте. Из-за тайной встречи Сюдзина и Ивасэ под угрозой не оказываются не только его отношения с Миёси, но и будущее Сайко и Адзуки!",20,False,2614595,False,True,False,False,1099,https://content.img-gorod.ru/nomenclature/26/145/2614595.jpg,,/nomenclature/26/145/2614595.jpg,,884,116515,azbuka,Азбука,4.69,39,False,False,False,,,canBuy,Бакуман. Том 4 . Книги 7-8 : манга,https://www.chitai-gorod.ru/product/bakuman-tom-4-knigi-7-8-manga-2614595,2021
Эварт,601757,Окшотт,,okshott-evart,,,,,,,,,,,,,,,,False,,110413,oruzhie,Оружие,oruzhie,2838126,"Окшотт, известный историк и знаток Средневековья, рассказывает о вооружении и доспехах рыцаря — визитной карточке воина, демонстрирующей его место в обществе, степень богатства и опыт в военном деле. Автор рассказывает о производстве латного облачения, перечисляет все известные типы мечей, кинжалов и многие другие виды оружия для средневековых поединков.",16,False,2838126,False,True,False,False,1149,https://content.img-gorod.ru/nomenclature/28/381/2838126.jpg,,/nomenclature/28/381/2838126.jpg,,969,153454,centrpoligraf,Центрполиграф,5,1,False,False,False,,,canBuy,Рыцарь и его доспехи. Латное облачение и вооружение,https://www.chitai-gorod.ru/product/rycar-i-ego-dospehi-latnoe-oblachenie-i-vooruzhenie-2838126,2021
Ричард,4911754,Лоув,,louv-richard,,,,,,,,,,,,,,,,False,,110296,zoologiya,Зоология,zoologiya,2854538,"Сейчас, когда многие живут в городских условиях, нам как никогда необходимо единение с природой и общение с животными. Книга журналиста и автора десятка работ, переведенных на 20 языков, заставит отвлечься от мониторов и экранов гаджетов, которые доминируют в нашей реальности, и вспомнить, что мы — часть природы и наша связь с животным миром может изменить нашу ментальную, физическую и духовную жизнь.
  Эта книга — призыв к воссоединению с природой и животными, которое может стать настоящим лекарством от многих проблем современной жизни, включая одиночество и скуку. Автор исследует эти могущественные и загадочные связи из прошлого, рассказывает о том, как они могут служить противоядием от растущей эпидемии человеческого одиночества и помочь нам проявить сочувствие, необходимое для сохранения жизни на Земле. Лоув берет интервью у исследователей, теологов, экспертов по дикой природе, местных целителей и психологов, чтобы показать, как люди общаются с животными древними и новыми способами; как собаки могут научить детей этичному поведению; как терапия с использованием животных может изменить сферу психического здоровья; какую роль отношения человека и животного играют в нашем духовном здоровье. 
 Ричард Лоув — американский автор научных работ и журналист. Его книги, переведенные на 20 языков, помогли запустить международное движение за соединение детей, семьи и общества с природой. Он регулярно читает лекции по всему миру. Лоув ловко объединяет передовую науку, многолетнюю мудрость и недавние открытия, а также чудеса и юмор, никогда не упуская из виду магию, которая возможна при воссоединении человека с животным миром.",78,False,2854538,False,True,False,False,1149,https://content.img-gorod.ru/nomenclature/28/545/2854538.jpg,,/nomenclature/28/545/2854538.jpg,,250,120219,bombora,БОМБОРА,5,3,False,False,False,,,canBuy,Наш дикий зов. Как общение с животными может спасти их и изменить нашу жизнь,https://www.chitai-gorod.ru/product/nash-dikiy-zov-kak-obshchenie-s-zhivotnymi-mozhet-spasti-ih-i-izmenit-nashu-zhizn-2854538,2021
Джон,252379,Краули,,krauli-dzhon,,,,,,,,,,,,,,,,False,,110005,fehntezi,Фэнтези,fehntezi,2878139,"«Маленький, большой» — это «поистине уникальный роман, в одиночку совершивший жанровую революцию» (У. Ле Гуин); это эпический бестселлер о любви и волшебстве, о свободе воли и предопределении, о роли личности в истории, плетущейся невидимым, но могущественным рассказчиком. 
Городской клерк Смоки Барнабл женится на Дейли Элис Дринкуотер, дочери детского писателя, и отправляется жить с ней в не отмеченную на картах усадьбу Эджвуд — загадочное сооружение, которое чем глубже в него заходишь, тем больше становится и, кажется, вмещает в себя окружающие леса и поля, а то и весь мир. Герои «Маленького, большого», поколение за поколением, видят себя персонажами некой Повести, ощущают неочевидное соприсутствие сверхъестественных сил и неосознанно разыгрывают романтическую оперу по мотивам шекспировского «Сна в летнюю ночь», либретто которой мог бы написать Льюис Кэрролл.",19,False,2878139,False,True,False,False,1149,https://content.img-gorod.ru/nomenclature/28/781/2878139.jpg,,/nomenclature/28/781/2878139.jpg,,927,129501,inostranka,Иностранка,4.32,63,False,False,False,,,canBuy,"Маленький, большой, или Парламент фейри ",https://www.chitai-gorod.ru/product/malenkiy-bolshoy-ili-parlament-feyri-2878139,2021
Джейсон,411516,Гудвин,,gudvin-dzheyson,,,,,,,,,,,,,,,,False,,110393,istoriya-chastej-sveta-otdelnyh-regionov-i-stran,"История частей света, отдельных регионов и стран",istoriya-chastej-sveta-otdelnyh-regionov-i-stran,2675850,"«Величие и крах Османской империи» — удивительная, как восточная сказка, и захватывающая, как детектив, история могущественной державы, некогда потоком лавы расползавшейся по карте Азии и Европы. Это грозное государство, непримиримый враг Российской империи, познало триумфы и поражения, великие свершения, дворцовые перевороты и гаремные интриги, пережило свой долгий великолепный век, прежде чем погрязнуть во лжи и коррупции и навсегда исчезнуть…",19,False,2675850,False,True,False,False,1149,https://content.img-gorod.ru/nomenclature/26/758/2675850.jpg,,/nomenclature/26/758/2675850.jpg,,927,132426,kolibri,КоЛибри,4.25,36,False,False,False,,,canBuy,Величие и крах Османской империи. Властители бескрайних горизонтов,https://www.chitai-gorod.ru/product/velichie-i-krah-osmanskoy-imperii-vlastiteli-beskraynih-gorizontov-2675850,2021
Кир,567245,Булычев,,bulychev-kir,,,,,,,,,,,,,,,,False,,110094,fantastika-i-fehntezi-dlya-detej,Фантастика и фэнтези для детей,fantastika-i-fehntezi-dlya-detej,2839739,"После выхода известного мультфильма «Тайна Третьей планеты» Кир Булычёв переписал специально для младших школьников часть историй про Алису Селезнёву. Три такие фантастические повести вошли в книгу: «Алиса Селезнёва и тайна Третьей планеты», «Алиса Селезнёва на планете Загадок» и «Алиса Селезнёва и дракон». Алиса побывает на разных планетах, разгадает их тайны и выпутается из сложных ситуаций. В этом ей помогут верные друзья. Рисунки Екатерины Муратовой.
Для младшего школьного возраста.",17,False,2839739,False,True,False,False,1149,https://content.img-gorod.ru/nomenclature/28/397/2839739.jpg,,/nomenclature/28/397/2839739.jpg,,950,118732,ast,АСТ,4.54,13,False,False,False,,,canBuy,Приключения Алисы Селезневой,https://www.chitai-gorod.ru/product/priklyucheniya-alisy-seleznevoy-2839739,2021
Владислав,569063,Крапивин,Петрович,krapivin-vladislav,,,,,,,,,,,,,,,,False,,110008,nauchnaya-fantastika,Научная фантастика,nauchnaya-fantastika,2853380,"В глубинах Великого Кристалла есть такие малые островки, где нет ни подлости, ни лжи, ни предательства, где мальчишка, нашедший туда дорогу, обретает настоящих друзей, как Леська Лосев из повести «Дырчатая Луна», отыскавший вселенский луч, способный воскрешать погибших друзей и возвращающий сердцам доброту. 
Так вышло и с Сережкой Сидоровым с улицы Партизанской, героем повести «Самолет по имени Сережка», мальчишкой, которому повезло однажды найти дорогу в Заоблачный город. 
И с Шуркой Полушкиным («Лето кончится не скоро»), вступившим в неравный бой с космическими корректорами, пытающимися изменить земную историю. 
Место действия в Безлюдных пространствах перемещается из Пояса астероидов в мир, параллельный нашему, где скворечники пляшут на лужайках. Из Великой Империи, где войны считаются необходимым для планеты процессом, как кровообращение для человека, в таинственную Завязанную рощу, портал в прошлое и будущее… 
Произведения о мирах Безлюдных пространств — непосредственно примыкающие к большому циклу о Великом Кристалле — в творчестве Владислава Крапивина занимают особое место. Повести и романы, их составляющие, написанные в разное время, но связанные единой мыслью, — это не просто проза, это философия подвига. Это философия жизни, такой, какой она обязана быть. Фантастической, и никак иначе.",19,False,2853380,False,True,False,False,1199,https://content.img-gorod.ru/nomenclature/28/533/2853380.jpg,,/nomenclature/28/533/2853380.jpg,,970,116515,azbuka,Азбука,4.5,18,False,False,False,,,canBuy,"Лужайки, где пляшут скворечники",https://www.chitai-gorod.ru/product/luzhayki-gde-plyashut-skvorechniki-2853380,2021
Эрнст,602492,Гофман,Теодор Амадей,gofman-ernst,,,,,,,,,,,,,,,,False,,110093,skazki,Сказки,skazki,2766526,"Знаменитая рождественская сказка Э.Т.А. Гофмана ""Щелкунчик и Мышиный король"" с нарядными и праздничными иллюстрациями Анастасии Басюбиной.
Чудесный подарок к Новому году, который можно не только читать, но и рассматривать.
Откройте книгу и погрузитесь в атмосферу волшебного праздника, любви и верности.",15,False,2766526,False,True,False,False,1359,https://content.img-gorod.ru/nomenclature/27/665/2766526.jpg,,/nomenclature/27/665/2766526.jpg,,1150,154489,eksmodetstvo,Эксмодетство,4.4,25,False,False,False,,,canBuy,Щелкунчик и Мышиный король,https://www.chitai-gorod.ru/product/shchelkunchik-i-myshinyy-korol-2766526,2021
Алан,7967,Милн,Александр,miln-alan,,,,,,,,,,,,,,,,False,,110093,skazki,Сказки,skazki,2630444,"В этот уникальный сборник вошли истории про веселого медвежонка Винни и его друзей: мальчика Кристофера Робина, поросенка Пятачка, Кролика, ослика Иа-Иа и многих других - «Винни-Пух» и «Дом на Пуховой Опушке», а также замечательные стихи Алана Милна для детей. Классические иллюстрации Эрнеста Хауарда Шепарда, пересказ Бориса Заходера.",10,False,2630444,False,True,False,False,1669,https://content.img-gorod.ru/nomenclature/26/304/2630444.jpg,,/nomenclature/26/304/2630444.jpg,,1499,144438,rosmen,РОСМЭН,4.1,48,False,False,False,,,canBuy,Все о Винни-Пухе,https://www.chitai-gorod.ru/product/vse-o-vinni-puhe-2630444,2021
Гордон,24587,Рамзи,,ramzi-gordon,,,,,,,,,,,,,,,,False,,110237,povarennye-knigi-sborniki-receptov,Поваренные книги. Сборники рецептов,povarennye-knigi-sborniki-receptov,2685654,"«Здоровая еда не должна быть однообразной! Я шеф-повар и хочу, чтобы полезная для меня и моей семьи пища была обязательно вкусной!» (Гордон Рамзи)  
Гордон Рамзи, культовый британский шеф, звезда «Адской кухни», автор кулинарных бестселлеров предлагает рецепты, соответствующие здоровому образу жизни и помогающие улучшить ее качество.",15,False,2685654,False,True,False,False,2089,https://content.img-gorod.ru/nomenclature/26/856/2685654.jpg,,/nomenclature/26/856/2685654.jpg,,1771,132426,kolibri,КоЛибри,3.86,21,False,False,False,,,canBuy,Курс идеальной еды. Рецеыпты для активной жизни,https://www.chitai-gorod.ru/product/kurs-idealnoy-edy-receypty-dlya-aktivnoy-zhizni-2685654,2021
,,,,,,,,,,,,,,,,,,,,False,,110311,pravoslavnoe-hristianstvo,Православное христианство,pravoslavnoe-hristianstvo,2957336,Товар представлен в двух цветах.,30,False,2957336,False,True,False,False,2199,https://content.img-gorod.ru/nomenclature/29/573/2957336.jpg,,/nomenclature/29/573/2957336.jpg,,1548,128655,izdatelstvo-belorusskogo-ekzarhata,Издательство Белорусского Экзархата,3.5,20,False,False,False,,,canBuy,Библия. Книги Священного Писания Ветхого и Нового Завета,https://www.chitai-gorod.ru/product/bibliya-knigi-svyashchennogo-pisaniya-vethogo-i-novogo-zaveta-2957336,2021
Евгений,582854,Петров,Петрович,petrov-evgeniy,Илья,582857,Ильф,Арнольдович,ilf-ilya,,,,,,,,,,,False,,110003,klassicheskaya-proza,Классическая проза,klassicheskaya-proza,2448628,"Бешеный успех, который обрушился на Илью Ильфа и Евгения Петрова после публикации «Двенадцати стульев» (1928), побудил соавторов «воскресить» своего героя, неунывающего и обаятельного афериста Остапа Бендера, и взяться за создание романа «Золотой теленок» (1931). Дилогия, вошедшая в золотой фонд отечественной литературы ХХ века и выдержавшая сотни  переизданий, крайне редко публикуется в сопровождении великолепных иллюстраций, созданных Кукрыниксами. Настоящее издание дает читателям возможность познакомиться с этой работой Михаила Куприянова, Порфирия Крылова и Николая Соколова, больше известных по звучному коллективному псевдониму. Выдающиеся художники-карикатуристы, классики книжной иллюстрации сумели не только передать атмосферу 1920-х годов: их творческая манера оказалась невероятно созвучной искрометной сатире Ильфа и Петрова.",15,False,2448628,False,True,False,False,2309,https://content.img-gorod.ru/nomenclature/24/486/2448628.jpg,,/nomenclature/24/486/2448628.jpg,,1964,116515,azbuka,Азбука,4.42,24,False,False,False,,,canBuy,Золотой теленок  : роман,https://www.chitai-gorod.ru/product/zolotoy-telenok-roman-2448628,2021
Андрей,386430,Фурсов,Ильич,fursov-andrey,,,,,,,,,,,,,,,,False,,110405,teoriya-i-istoriya-politiki,Теория и история политики,teoriya-i-istoriya-politiki,2878257,"В сборнике ""Оргазм богомола"" представлены избранные статьи и интервью А. И. Фурсова последних лет. Они посвящены самым различным аспектам развития современного мира: изменениям в США, миграционному кризису в Западной Европе, проблемам Китая и Индии. Центральная тема сборника — агония старого мира, т. е. терминальная фаза системного кризиса капитализма, с которой в Тартар Истории могут рухнуть культура Модерна, европейская цивилизация и белый человек.",30,False,2878257,False,True,False,False,2309,https://content.img-gorod.ru/nomenclature/28/782/2878257.jpg,,/nomenclature/28/782/2878257.jpg,,1612,137802,nashe-zavtra,Наше Завтра,3.3,30,False,False,False,,,canBuy,Оргазм богомола ,https://www.chitai-gorod.ru/product/orgazm-bogomola-2878257,2021
Мартин,1368911,Попофф,,popoff-martin,,,,,,,,,,,,,,,,False,,110025,muzykanty,Музыканты,muzykanty,2881207,"Metallica — одна из самых уважаемых и самых успешных металлических групп в мире рока. В этой книге цитаты переплетаются с интервью участников группы и освещают годы становления Metallica в Лос-Анджелесе, трагическую смерть басиста Клиффа Бёртона, множество «платиновых» пластинок и мировых турне. 
 Также историю дополняют более 300 фотографий и комментариев к альбомам, написанных музыкальными журналистами. Кроме того, книга оформлена дорогими сердцу каждого фаната реликвиями: тут и редкие закулисные фото, и туровые футболки, и постеры с концертов, и даже корешки билетов и проходки за кулисы. 
 Автор книги — Мартин Попофф, известный рок-журналист. Он написал 42 книги о хард-роке, хэви-метале, классическом роке и музыкальных каталогах. 14 лет занимал пост главного редактора ныне журнала Brave Words & Bloody Knuckles, передового канадского издания о тяжелой музыке. А также писал для журналов Revolver, Guitar World, Goldmine, Record Collector и сайтов bravewords.com, lollipop.com и hardradio.com.",12,False,2881207,False,True,False,False,3249,https://content.img-gorod.ru/nomenclature/28/812/2881207-2.jpg,,/nomenclature/28/812/2881207-2.jpg,,2856,120219,bombora,БОМБОРА,3.46,35,False,False,False,,,canBuy,Metallica. Иллюстрированная история легенд метал-сцены,https://www.chitai-gorod.ru/product/metallica-illyustrirovannaya-istoriya-legend-metal-sceny-2881207,2021
Виктория,454792,Державина,Александровна,derzhavina-viktoriya,,,,,,,,,,,,,,,,False,,110084,anglijskij-yazyk,Английский язык,anglijskij-yazyk,2821559,"Данное пособие содержит все существующие в современном английском языке неправильные глаголы по версии Macmillan English Dictionary, которых насчитывается более 400 единиц: 218 основных глаголов + производные от них. Все эти глаголы приведены в алфавитном порядке по корням для удобства поиска и запоминания.
В этом издании вы также найдёте уникальную методику разделения всех неправильных глаголов на 4 менее крупные группы в соответствии с моделями их спряжения, а также многочисленные упражнения, способствующие запоминанию форм неправильных глаголов.",28,False,2821559,False,True,False,False,289,https://content.img-gorod.ru/nomenclature/28/215/2821559-1.jpg,,/nomenclature/28/215/2821559-1.jpg,,209,118732,ast,АСТ,4.2,5,False,False,False,,,canBuy,Английский язык. Неправильные глаголы,https://www.chitai-gorod.ru/product/angliyskiy-yazyk-nepravilnye-glagoly-2821559,2020
,428014,Аристофан,,aristofan,,,,,,,,,,,,,,,,False,,110026,biograficheskie-sborniki,Биографические сборники,biograficheskie-sborniki,2814248,"В сборник вошли бессмертные шедевры античной комедиографии – такие, как «Птицы» и «Облака», «Лисистрата» и «Лягушки», «Хвастливый воин», «Брюзга» и «Девушка с Андроса». И пусть сюжеты этих великолепных комедий переносят нас в далекое прошлое, – характеры и человеческие типажи, описанные в них, и сейчас знакомы любому из нас не меньше, чем современникам их авторов.",18,False,2814248,False,True,False,False,339,https://content.img-gorod.ru/nomenclature/28/142/2814248-2.jpg,,/nomenclature/28/142/2814248-2.jpg,,278,112078,neoclassic,Neoclassic,3.91,47,False,False,False,,,canBuy,Античная комедия,https://www.chitai-gorod.ru/product/antichnaya-komediya-2814248,2020
Михаил,569537,Пришвин,Михайлович,prishvin-mihail,,,,,,,,,,,,,,,,False,,110092,vneklassnoe-chtenie,Внеклассное чтение,vneklassnoe-chtenie,2781504,"Михаил Михайлович Пришвин (1873–1954) – русский писатель и публицист. В разное время в качестве корреспондента работал в газетах и журналах: ""Русские ведомости"", ""Речь"", ""Утро России"" и др. Во время первой мировой войны работал военным корреспондентом. 
Первый рассказ М. Пришвина ""Сашок"" был напечатан в 1906 году в детском журнале ""Родничок"". 
Писатель участвовал в этнографических экспедициях, много путешествовал по Северу, Северной Двине, Белому морю, Кольском полуострову, Соловецким островам, Северному Ледовитому океану, Скандинавии. За свою книгу очерков ""В краю непуганых птиц"", куда вошли очерки о его путешествиях, писатель был награждён серебряной медалью Русского географического общества. 
Страстное увлечение охотой и краеведением отразилось в серии охотничьих рассказов и очерков М. Пришвина о природе. Произведения писателя о встрече с природой отличаются необыкновенной искренностью и красотой языка. Неслучайно писатель Константин Паустовский называл Пришвина ""певцом русской природы"". 
Сказака-быль ""Кладовая солнца"" (1945) учит читателя понимать, любить и беречь родную природу. В сборник также вошли рассказы М. Пришвина, написанные в разные годы для детей.",17,False,2781504,False,True,False,False,349,https://content.img-gorod.ru/nomenclature/27/815/2781504-2.jpg,,/nomenclature/27/815/2781504-2.jpg,,288,139074,obrazovatelnye-proekty,Образовательные проекты,4.2,5,False,False,False,,,canBuy,Кладовая солнца,https://www.chitai-gorod.ru/product/kladovaya-solnca-2781504,2020
Ксения,586177,Меньшикова,Евгеньевна,menshikova-kseniya,,,,,,,,,,,,,,,,False,,110336,psihologiya-lichnosti-harakter-temperament-talant,"Психология личности. Характер, темперамент, талант",psihologiya-lichnosti-harakter-temperament-talant,2562771,"Судьбу человека определяют его ценности. Если у людей одинаковые ценности, то и сценарий их жизни будет очень похож. Но если такая жизнь не нравится и перспектива повторить судьбу родителей тоже не радует, можно ли что­то изменить? Можно! Для этого нужно переписать ценности и  растворить события, которые прописаны в жизни как обязательные. Сделать это трудно, но реально. Ключ — в правильной методике. Он заключается в специальной перезаписи лежащих в сознании, но скрытых от своего владельца связей между ценностями и целями. Такие связи — тайные программы: они есть, просто вы о них не знаете. Если все сделать правильно, то жизнь будущего освобождается от обязательств идти по прописанному сценарию и исправлять своей жизнью ошибки родителей. Снимается жесткое влияние системы.

Данная книга написана по результатам работы, которая проводится в Школе Меньшиковой по магическому развитию сознания. Все ученики, которые изменили себя через этот метод, достигли серьезных успехов в жизни, полностью или частично переписав свою судьбу и изменив карму как программу построения событий.",15,False,2562771,False,True,False,False,359,https://content.img-gorod.ru/nomenclature/25/627/2562771.jpg,,/nomenclature/25/627/2562771.jpg,,304,153454,centrpoligraf,Центрполиграф,3.7,10,False,False,False,,,canBuy,"Цели и ценности. Как перестать быть таким, как все",https://www.chitai-gorod.ru/product/celi-i-cennosti-kak-perestat-byt-takim-kak-vse-2562771,2020
Дэвид,567506,Митчелл,,mitchell-devid,,,,,,,,,,,,,,,,False,,110002,sovremennaya-proza,Современная проза,sovremennaya-proza,2828584,"В новом переводе — великолепный роман современного классика Дэвида Митчелла, дважды финалиста Букеровской премии, автора таких интеллектуальных бестселлеров, как «Сон №9», «Облачный атлас» (недавно экранизированный Томом Тыквером и братьями Вачовски), «Голодный дом» и другие. В «Костяных часах» Митчелл продолжает и развивает темы, затронутые в «Облачном атласе» и углубленные в «Голодном доме». «Прекрасная история, прекрасный язык, все прекрасно, — писал о ""Костяных часах"" Стивен Кинг. — Один из лучших романов года, ничуть не уступающий долгожданному ""Щеглу"" Донны Тартт по литературной глубине». «Триумфальное, ошеломительное, головокружительное путешествие по всему миру, — вторила ему в своей рецензии маститая Урсула Ле Гуин. — Пугающие темные глубины ""Костяных часов"" дерзко скрыты за остроумными фокусами и словесными кружевами, которые сплетает неподражаемый рассказчик Дэвид Митчелл».
Итак, познакомьтесь с главной героиней: «Холли Сайкс, простая английская девушка, ничем не уступает Холдену Колфилду» (Booklist). Однажды жарким летним днем она сбегает из дому: своенравный подросток, бунтарка с разбитым сердцем, невольная пешка в тайном глобальном конфликте. Когда-то она слышала голоса «радиолюдей» — теперь же тайна одного потерянного уикенда аукнется в различные ключевые моменты ее жизни. И год за годом она ломает голову, что же имел в виду семилетний братишка Джеко, вручив ей картонку с «инфернальным лабиринтом» и велев заучить его наизусть: «Когда идешь по этому лабиринту, Мрак неотступно следует за тобой»…
«""Костяные часы"" — превосходная работа мастера, которую с удовольствием можно читать и как литературную загадку, и как необыкновенную историю жизни обычной женщины на протяжении шести бурных десятилетий» (San Francisco Chronicle).",19,False,2828584,False,True,False,False,409,https://content.img-gorod.ru/nomenclature/28/285/2828584.jpg,,/nomenclature/28/285/2828584.jpg,,331,116515,azbuka,Азбука,3.97,34,False,False,False,,,canBuy,Костяные часы,https://www.chitai-gorod.ru/product/kostyanye-chasy-2828584,2020
,,,,,,,,,,,,,,,,,,,,False,,110265,igry-razvlecheniya-scenarii-prazdnikov,Игры. Развлечения. Сценарии праздников,igry-razvlecheniya-scenarii-prazdnikov,2756133,"Какой вы были вчера, неделю, месяц назад? Что вы делали, чем жили, к чему стремились? Способны ли вы вспомнить детали или все прошедшее слилось в один неразличимый день?
Этот ежедневник предлагает корейскую методику наблюдения за собой, которая позволит сделать жизнь более наполненной, яркой и осмысленной. Фиксируя свой ежедневный выбор, вы научитесь понимать себя, осознавать связь между своими мыслями, чувствами и действиями и сможете управлять своим внутренним миром.
Ежедневник построен на трекинге главных составляющих нашей жизни:
• погода;
• мотивация;
• регулярные занятия;
• водный баланс;
• физическая активность;
• настроение;
• сон;
• аффирмации;
• инсайты;
• привычки.
Развивайте чуткость к себе и окружающему миру!",14,False,2756133,False,True,False,False,439,https://content.img-gorod.ru/nomenclature/27/561/2756133_1.jpg,,/nomenclature/27/561/2756133_1.jpg,,377,141498,piter,Питер,4.08,26,False,False,False,,,canBuy,"Ежедневник «Корейская система осознанного планирования жизни. Мысли, эмоции, действия»",https://www.chitai-gorod.ru/product/ezhednevnik-koreyskaya-sistema-osoznannogo-planirovaniya-zhizni-mysli-emocii-deystviya-2756133,2020
Тэмсин,523291,Федэл,,fedel-temsin,,,,,,,,,,,,,,,,False,,110337,psihologiya-uspekha-lichnaya-ehffektivnost-motivaciya,"Психология успеха. Личная эффективность, мотивация",psihologiya-uspekha-lichnaya-ehffektivnost-motivaciya,2697874,"Как пережить разрыв отношений и не сойти с ума от обиды, боли и одиночества. Правильно реагировать на фальшивое сочувствие, бестактные расспросы, сплетни и разговоры за спиной. Не утратить веру в себя, в людей и любовь. Не наделать глупых ошибок, о которых потом придется жалеть. Не разучиться доверять другим и уметь открываться новым отношениям. Книга известной телеведущей и писательницы Тэмсин Федэл, которая вместе с мужем владела брачным агентством, а потом прошла через мучительный развод, но нашла в себе силы жить дальше и стать счастливой, обязательно поможет тем, кто оказался в похожей ситуации и не может найти выход.",26,False,2697874,False,True,False,False,469,https://content.img-gorod.ru/nomenclature/26/978/2697874.jpg,,/nomenclature/26/978/2697874.jpg,,348,117256,alpina-pablisher,Альпина Паблишер,4.06,31,False,False,False,,,canBuy,Одна и счастлива: Как обрести почву под ногами после расставания или развода,https://www.chitai-gorod.ru/product/odna-i-schastliva-kak-obresti-pochvu-pod-nogami-posle-rasstavaniya-ili-razvoda-2697874,2020
Ольга,582893,Чумичева,Валерьевна,chumicheva-olga,,,,,,,,,,,,,,,,False,,110275,atlasy-i-putevoditeli-dlya-turistov,Атласы и путеводители для туристов,atlasy-i-putevoditeli-dlya-turistov,2783712,"Перед вами обновленный экспресс-гид по Риму. В нем содержится краткая информация о столице, советы, как лучше провести первый и второй дни, и 25 главных достопримечательностей. Также в книге вы найдете описания самых интересных мест каждого района города. Гуляйте, знакомьтесь, восхищайтесь вечным городом и получайте нужную информацию в режиме нон-стоп! 
К изданию прилагается подробная карта города.",75,False,2783712,False,True,False,False,499,https://content.img-gorod.ru/nomenclature/27/837/2783712.jpg,,/nomenclature/27/837/2783712.jpg,,123,120219,bombora,БОМБОРА,0,0,False,False,False,,,canBuy,Рим. Путеводитель. С детальной картой города внутри,https://www.chitai-gorod.ru/product/rim-putevoditel-s-detalnoy-kartoy-goroda-vnutri-2783712,2020
